"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF286B",23.5110360136187,0.472430668313512,0.230391997395385,2.05055155410956,0.040310638354333,0.0864521929894413
"FRMD6",390.625219779764,-0.439769340165332,0.214493372221886,-2.05027006480371,0.0403380840917664,0.0865041413366344
"LINC01684",6.2166461020308,-0.67406619195807,0.328854249973813,-2.04974146452949,0.0403896664329086,0.0866027612674104
"LINC01583",0.611113542449281,2.56863180434526,1.25315454816379,2.04973265915924,0.0403905261597447,0.0866027612674104
"NOP9",285.572494787692,0.214234310474767,0.104521264026358,2.04967202100371,0.0403964470873726,0.0866085367130087
"PLCG2",259.786388758874,-0.48751041281769,0.237857831827941,-2.04958739038007,0.0404047119562455,0.0866149415542835
"TEN1-CDK3",41.5757102807512,-0.365327226480894,0.178245327530429,-2.04957533273083,0.0404058896004649,0.0866149415542835
"AC105001.1",0.51465668965912,-1.81304527676477,0.884756212149519,-2.04920321764113,0.0404422475782948,0.0866859549529647
"ZNF440",149.346244578232,0.334156580609501,0.163080115671221,2.04903325726835,0.0404588629983679,0.0867146431933712
"ZDHHC18",179.628824729915,-0.251673680822873,0.122864150581274,-2.04838986500291,0.0405218138170375,0.0868426286211482
"PCDH11Y",0.628127289967631,-2.05375751848694,1.0026673764116,-2.04829394752728,0.0405312056883295,0.0868558201590683
"MAN2B1",412.080642232563,0.267998942471105,0.130844933677148,2.04821795494486,0.0405386479006762,0.0868648319277025
"RAPGEFL1",174.804030516933,0.888376489744406,0.433808434365533,2.04785435083507,0.0405742729238284,0.0869342266015058
"NMNAT1",50.0810963280277,-0.255447097099891,0.124769540695015,-2.04735142629324,0.0406235919547338,0.0870329485627684
"HSD17B1",21.1710705072717,-0.629689351930472,0.307575720967928,-2.04726611693818,0.0406319628108739,0.0870439334232148
"AC008014.1",5.00542940100424,0.635093546630767,0.310224634029902,2.04720540203636,0.0406379212627076,0.0870497489628049
"AC064807.4",0.703357220204483,1.34917300367705,0.659152358790008,2.04683027479975,0.040674752006175,0.0871216892679154
"FAIM2",9.94315061365841,-0.679138880978909,0.331808113812241,-2.04678201860733,0.0406794919491564,0.0871248879447376
"AC024451.2",0.498127932462731,-1.63959134008688,0.801240042778069,-2.04631727391216,0.0407251652618909,0.0872157477430456
"PACSIN3",95.7507123392735,0.496817676411531,0.242831660741695,2.04593451650444,0.0407628138128204,0.0872894088318584
"CYP4A11",1.63199722600881,-1.18417165983786,0.578831322485099,-2.04579747819079,0.0407763002612155,0.0873113216157327
"TEX30",16.0012178854212,0.450518048822253,0.220238337623873,2.04559321361958,0.0407964097141557,0.0873474111288561
"ANKRD23",33.63878051288,0.446289651061498,0.218179377251823,2.04551711845061,0.0408039032852065,0.0873564857249144
"AL161421.1",4.29517570833823,-0.562680499307859,0.275122488916403,-2.04519994539171,0.04083514988147,0.0874164073244359
"IPO5",544.945785095106,-0.280966098911995,0.137386348011313,-2.04508019158395,0.0408469528106087,0.0874346993399932
"MADCAM1",4.58810123014967,0.703096485978303,0.343815436629515,2.04498231048288,0.0408566021140212,0.0874462855111694
"PTPRD",85.7658147100588,0.678370898290154,0.331731649236918,2.04493873240799,0.0408608987441941,0.0874462855111694
"SVIP",93.6441568967951,0.435824333046746,0.213128082546084,2.04489398037214,0.0408653115209128,0.0874462855111694
"RPL17",745.229991447187,-0.400192061557784,0.195703171127526,-2.04489308605535,0.0408653997091808,0.0874462855111694
"INSIG2",86.0207520755791,0.355283555520664,0.173746352041311,2.04484037418057,0.0408705978937001,0.087450435741934
"RASL11B",14.9054620011396,0.962504737892057,0.470726811490828,2.04472045015607,0.0408824262957807,0.0874687707943531
"AL356652.1",1.4204119192802,-0.99255621291562,0.485508357057259,-2.04436483633702,0.0409175184197934,0.0875368721551001
"AP000943.4",0.688618945760982,-1.48926423695803,0.728492200844259,-2.04431047474784,0.0409228850932363,0.0875413746004057
"FKBP9",678.46363685231,-0.311221831860873,0.152260723267972,-2.04400599958492,0.0409529544536667,0.0875987155841383
"C19orf54",57.6770434570703,0.246827428245702,0.120762836055066,2.04390221618472,0.0409632081728625,0.0876136649818234
"AC000367.1",0.920184153596036,1.80844520465249,0.884998918710349,2.04344340588328,0.0410085643434853,0.0877036844693794
"PRPH2",3.90979534416109,-0.793433742340648,0.388336213934929,-2.04316186301801,0.041036417618113,0.0877562597178805
"AC063944.1",1.74307310906656,-1.04503441047592,0.511622843573287,-2.04258747161713,0.041093292356917,0.0878708839593805
"AC015922.3",13.9994733155788,-0.540411147925929,0.264580282675978,-2.04252237717862,0.0410997420494083,0.0878776733039536
"SLFN12",61.8204882177615,-0.386517629336697,0.189249775557462,-2.04236770267311,0.0411150709614995,0.0879020409267984
"CYP2S1",13.3286722945894,0.600173308819467,0.293865336588904,2.04234128388904,0.0411176896614287,0.0879020409267984
"DUSP16",380.720920431703,0.332612652642573,0.162863436381699,2.0422794706544,0.0411238173052257,0.087908137741201
"MTMR7",8.79661718468266,1.47350827313794,0.721548375907301,2.042147584748,0.0411368939501212,0.0879290869012706
"RSPH10B2",2.25126722158036,1.05156557242308,0.514979810950666,2.04195494670337,0.0411560005721492,0.0879629206239404
"NUP188",347.014254901975,0.206151571677642,0.100961032879808,2.04189245887631,0.0411621999826972,0.0879691645086932
"AC005162.2",2.33906459963777,0.982988416326737,0.481446187482701,2.04174099179476,0.0411772302982479,0.0879942787293979
"ZNF718",112.109044877304,0.323791849764801,0.158621575131275,2.04128504900315,0.0412225022789342,0.0880840091693191
"CYP21A2",46.1950405105123,1.00323113695346,0.491486742689619,2.04121708647391,0.0412292540996207,0.088090980611791
"RPS15AP36",0.508449247352077,1.54250144943473,0.75568877723767,2.04118612833336,0.0412323299845248,0.088090980611791
"OR5P3",6.79282407737024,-1.63529862106804,0.801198637167431,-2.04106515563917,0.0412443512422346,0.088109648936205
"PLAC9P1",1.58203057675587,2.22450146881597,1.08993113931517,2.04095597288254,0.0412552034629333,0.0881258170923567
"DUSP18",59.9136473740665,0.251194585731752,0.123079684604094,2.04091021633473,0.0412597521544022,0.0881285186895525
"CRABP1",52.7738601006797,1.42777678493552,0.699627307564425,2.04076766229433,0.0412739262780039,0.0881517776041792
"AC012146.1",4.3459776916038,0.574299914774238,0.281423477385992,2.04069653359639,0.0412810001343504,0.0881598694576975
"RPSAP41",2.1891912030516,-0.998236678262328,0.489214044558904,-2.04049063873949,0.0413014824773128,0.0881965929626137
"CNPY4",31.1524552495928,0.252345845541912,0.12368545313803,2.04022250911188,0.0413281688148348,0.0882465577908104
"COMMD1",58.4749335116284,-0.177849782344098,0.087177845382683,-2.0400800405584,0.0413423543293009,0.0882698242327249
"TXNDC16",86.5261842820592,0.343702345784112,0.168479359090991,2.04002643195294,0.0413476931759655,0.0882742000055855
"AC139426.1",0.945954506738061,-1.63391679348932,0.800995282616082,-2.03985819760746,0.041364451318276,0.0883007394937213
"AP3S2",227.841091278018,-0.261688153987287,0.128288846886451,-2.03983557681291,0.0413667050572017,0.0883007394937213
"AC073140.2",1.1383418774579,1.18771983508701,0.582283125729294,2.03976344600305,0.0413738922373137,0.0883090568742981
"SIM1",34.6246214455642,-1.09022959617101,0.534568228044328,-2.03945827487639,0.041404311471714,0.0883669558338569
"GDA",0.963408852983786,-2.41433787051029,1.18385598252006,-2.03938477835026,0.041411640381034,0.088375569086714
"FJX1",52.641024117291,0.529646133017634,0.259769595859075,2.03890732965134,0.0414592772528764,0.0884701943669045
"ING4",97.6359606613837,0.32007855645937,0.157005887054445,2.03864047689102,0.0414859223774006,0.0885165222216445
"MED19",35.3688690050807,0.356311480620274,0.174780395654126,2.03862383585274,0.0414875844575885,0.0885165222216445
"RPS10",662.033612189352,-0.407132337241758,0.199780685090517,-2.037896391522,0.0415602955569366,0.0886646070089794
"AC026124.2",5.36393008208005,0.646380267002486,0.317273624576979,2.03729593931517,0.0416203945253826,0.0887857637109037
"AC018926.1",0.771865524742026,1.12232959644086,0.550927113505794,2.03716529632927,0.0416334802597709,0.0888066192076315
"UNK",304.838521929564,0.320345175585329,0.157269155717892,2.03692309609623,0.041657749238024,0.0888513239986976
"AL121845.1",1.97231824219181,0.915643625025097,0.449552043782435,2.03679115174534,0.0416709753813721,0.0888724704231503
"AC026740.3",12.973873671369,-0.827549617172045,0.406329900826813,-2.03664464635293,0.0416856652931722,0.0888967350451024
"RPS3AP34",5.62666329134014,-0.672096835088198,0.330054506093506,-2.03632073696879,0.0417181588423399,0.0889552958054022
"TKTL1",0.469806368705022,-1.81121713302756,0.889462671684259,-2.03630482839476,0.0417197552916527,0.0889552958054022
"AC005480.1",1.78955602273624,-0.924298165887331,0.453928543256536,-2.03621953194727,0.0417283158004,0.0889664799252828
"WFIKKN2",1.01822465138864,-1.24872170213271,0.61332201935496,-2.03599685438656,0.0417506711394394,0.0890070710754685
"AC005162.3",19.6303934970948,0.757404567460418,0.372017379654378,2.0359386654572,0.0417565145896252,0.089012457345872
"APAF1",193.978031080996,0.216847528956057,0.106516245616723,2.03581648696424,0.0417687862544153,0.089031544711953
"Z82186.1",1.05781563984758,2.34032651272037,1.1496225779621,2.03573464681687,0.0417770080242247,0.0890419972470888
"NR2F2",456.064539033339,-0.415879592342084,0.204322707698206,-2.03540564348999,0.0418100739598222,0.0891053958692652
"AC114956.2",2.77970981060993,1.17104663295765,0.575350934192516,2.03536061795255,0.0418146008998951,0.0891079671047077
"AC092329.4",78.2637491407384,0.369761536404896,0.181672234295797,2.03532222652611,0.0418184611634507,0.0891091173401908
"RPS3AP35",0.904920241795548,-1.86872559962267,0.91835727548684,-2.03485685745999,0.0418652780862158,0.089201794578935
"IGKV3D-15",3.01739858274302,1.91484511752451,0.9411592829625,2.03456009220579,0.0418951563366801,0.0892583689624601
"PILRB",672.942961245209,0.320595564456859,0.157579668843246,2.03449827512822,0.0419013823350525,0.0892645468241224
"POLDIP2",241.43070229814,0.239060480904996,0.117509247051492,2.03439718067669,0.0419115658997178,0.0892791540311817
"AC099343.3",19.7749131152479,-0.374136157138091,0.183912457989817,-2.0343165505341,0.0419196895311672,0.0892893712404479
"TBCD",687.769394366441,0.319781008183216,0.157215791411659,2.0340260053514,0.041948973533248,0.0893446550585907
"AC131235.1",0.547080632144606,-1.2529290811524,0.616149160497456,-2.03348338597237,0.0420037104140252,0.0894541363916181
"Z99289.2",7.76569848205594,-0.654565870933978,0.321902874358047,-2.03342661117687,0.0420094410786724,0.089459241452726
"AL136984.1",18.312592839634,0.398652481890962,0.196074746675894,2.03316586480116,0.0420357684742722,0.0895082030290859
"LINC02198",0.485603622927359,-1.72150094135229,0.846733376788873,-2.03310863672442,0.0420415486248715,0.0895134083542567
"IGKV1-6",25.9853011160164,1.32392350306584,0.651285408857387,2.03278545021993,0.0420742037361178,0.0895758295487867
"MED20",70.1537768200021,0.199574229215401,0.0981810652551075,2.03271607103508,0.0420812166810199,0.0895836530899453
"ZHX2",303.220659880328,0.296950557035535,0.146093217742821,2.03261014866741,0.0420919253696674,0.0895993423669702
"PLXNB2",1790.87982202054,0.251379479893328,0.123698897358686,2.03218852601742,0.0421345740297562,0.0896830130601631
"NPHS1",0.78875977308111,2.49320530645855,1.22693910333268,2.03205301688272,0.0421482890319956,0.0897050903689931
"PGAP3",285.43199323871,0.720486774736876,0.354576483193014,2.03196435434405,0.0421572646919293,0.0897170781342279
"AL138920.1",5.73880134459685,0.584092515093683,0.287457071372064,2.03192954101197,0.0421607894255595,0.0897174645170339
"NKAPP1",27.4687958804846,-0.349757379978934,0.17213649174536,-2.03186074278967,0.0421677557491251,0.0897251739044973
"LINC00242",1.08696403755493,-1.10422096764618,0.543540440187524,-2.0315341527582,0.0422008386665586,0.0897884489380613
"WWP1P1",0.52736995647783,1.29033387590677,0.63536040203483,2.03086920710559,0.042268264207009,0.0899233539868016
"ELP1",269.757001453384,0.191064025331304,0.0940811507056252,2.03084277666982,0.0422709461374088,0.0899233539868016
"BZW1P2",39.9052325636188,0.582764246592327,0.286987995076833,2.03062238347742,0.0422933153245338,0.0899638086595742
"GRB10",389.105651065439,-0.310658085962129,0.15305760923657,-2.02968076864422,0.0423889989671976,0.0901601946804878
"C1orf194",0.516653385183347,1.64241943453327,0.809240731961112,2.0295807782105,0.042399170395359,0.0901693027976822
"STEAP3-AS1",1.50155067078963,-0.80677456209617,0.397515625232893,-2.02954176109053,0.0424031399332881,0.0901693027976822
"TCF7L1-IT1",2.55824627562664,-0.718303011508166,0.353924119720551,-2.02953958626872,0.0424033612053492,0.0901693027976822
"AC011611.4",1.39696455268082,-1.17195809449343,0.577588275153717,-2.02905450977433,0.0424527385654825,0.090267149365604
"WBP2NL",23.1861162454562,0.529348834664549,0.260896090775744,2.02896422514646,0.0424619342688873,0.0902795490445144
"AC093278.1",0.553382750216962,-1.54782967972395,0.763006542193317,-2.02859293352138,0.0424997689135575,0.0903528320180805
"PCDHA14",4.51372109692671,-1.06372057588412,0.524401605346863,-2.02844645218148,0.0425147032142267,0.0903774220102176
"TMEM106A",105.241347786255,0.321650290644677,0.158582285805564,2.02828638148808,0.0425310280732849,0.0904049639108651
"AC093274.1",2.25193461795592,1.25602073700999,0.619305605260045,2.02811136592667,0.042548883155899,0.0904357538707196
"TRIM25",485.826877324676,0.355127382835599,0.175115874812247,2.02795653573014,0.0425646842124444,0.0904621735586567
"AF127936.1",2.57843989399741,0.872900816353399,0.430511399039838,2.02759048494468,0.0426020609321178,0.0905344399092742
"ZBTB37",590.215118751164,0.267073468305339,0.131765320344774,2.02688740562783,0.0426739288206784,0.0906799868423252
"MIA",23.5169487944996,-1.22107525119,0.602450028468178,-2.02684902230774,0.0426778552649925,0.0906811499518083
"NRSN2-AS1",8.98479324077211,0.523344105553205,0.258219019670103,2.0267449943146,0.0426884984057042,0.090696583264625
"AC103740.1",4.67282820569989,-0.838741932772182,0.41385113538032,-2.02667544212824,0.0426956155662591,0.0907045233799976
"CA13",48.5297273708922,-0.620194823574682,0.306034460823812,-2.0265522448197,0.0427082246062792,0.0907241285153255
"UBE2M",120.071180079966,0.262337320305554,0.129453872138252,2.02649264925337,0.0427143252434165,0.0907299059864116
"AL591845.1",39.9884274142541,0.538066080575383,0.265539762997672,2.02631076604562,0.0427329486922506,0.0907622802615937
"SOCS5",231.255133134794,-0.314213329369818,0.155086065341388,-2.02605778074353,0.0427588638669607,0.0908101353857041
"CHD6",904.956502478855,0.241440447351172,0.119190510042244,2.0256683796856,0.0427987790934289,0.0908877135199222
"RBPJ",442.092934246635,-0.214774141870983,0.106034610591718,-2.02550979036423,0.0428150441828269,0.0909150597950897
"RPS4X",1762.27285104362,-0.408699492366256,0.201811610288318,-2.02515351709631,0.042851603005844,0.0909854908034521
"AC010531.1",2.04446675157457,-1.19312827634867,0.589258003727183,-2.02479774360617,0.042888136875885,0.0910557261213766
"EHBP1L1",599.501355155166,-0.328336925783545,0.162160484924175,-2.02476531774725,0.042891467949781,0.0910557261213766
"TMEM134",150.406118755734,0.24942686866122,0.123205383002778,2.02448028310254,0.0429207586670516,0.091110700805964
"LGALS9",187.269276338562,0.528852004295899,0.261260929396227,2.02422920839359,0.0429465736001622,0.0911582891033736
"RF00100",0.985294354209783,2.14498075324993,1.0597915343332,2.02396479284911,0.0429737743956889,0.0912088112688
"NIFK",80.5490984829072,0.276924359326476,0.136826687696363,2.02390603754882,0.0429798206123554,0.0912144298895349
"GMFG",33.4562812718444,-0.613603768833969,0.303225990311777,-2.0235856702226,0.0430128006761649,0.0912772037755466
"SGPP2",35.7874985177148,0.98121267638168,0.48498690573901,2.02317354297749,0.0430552583768407,0.0913600785799712
"PGRMC2",323.479453388536,-0.346602628669812,0.171330288435592,-2.02300849332959,0.0430722718631516,0.0913889538045175
"RABEP1",624.265862647937,0.410352562940243,0.202847954817799,2.02295637295839,0.0430776456645828,0.0913914659563962
"C15orf56",1.08759362811189,1.15922245225648,0.573044476258386,2.0229188139557,0.0430815184867968,0.0913914659563962
"RNF181",64.918871767951,0.23269920379679,0.115032597989408,2.0228979251448,0.0430836725225208,0.0913914659563962
"CREM",56.1686397004278,-0.300704194559287,0.148654882910996,-2.02283429020847,0.0430902350619495,0.0913981621974768
"KIAA0232",415.131525062596,-0.208336261029447,0.10300052331008,-2.02267186936767,0.0431069890176128,0.0914264725580225
"LINC02389",2.08719237034817,1.12305542128538,0.555279513499705,2.02250469174921,0.0431242393912848,0.0914558312236857
"C6orf52",1.07787499129228,1.2979862180019,0.641795628369849,2.02242919805915,0.0431320311878196,0.0914651275350713
"AC012467.2",17.0782984628644,0.536106371882119,0.265102369243157,2.02226171502221,0.0431493215656554,0.0914945633324847
"ATG4B",356.138018459496,0.264328330537635,0.130717210512096,2.02213870309889,0.0431620246280116,0.0915142682244859
"AL391987.2",3.62173189191577,-1.20750873817357,0.597199007116608,-2.02195369346587,0.0431811359537874,0.09154755604802
"ZNF792",75.4216280986525,-0.268867688384249,0.132986173487497,-2.02177174764358,0.0431999377645853,0.091580182467052
"MTND5P5",0.605513784188042,2.40628233396686,1.19038091365524,2.02143894140408,0.0432343470011927,0.0916458875295424
"ERICH6",1.87598543405788,0.984787810348946,0.487222750439365,2.02122706597935,0.0432562651187381,0.0916851062891126
"SAP30BP",283.74271292281,-0.264198873810161,0.130717649357279,-2.02114156052523,0.0432651131572642,0.0916966179662251
"EEF1GP1",1.3580918112423,1.18020041485631,0.584012435426662,2.02084809032206,0.0432954928604756,0.0917537586988647
"BMP3",2.35871499977257,-1.09306151740417,0.540901873703651,-2.02081296172961,0.0432991305401956,0.0917538828236463
"TMEM238",21.8818203741784,0.613428350513005,0.303559960804816,2.02078149202104,0.0433023895499136,0.0917538828236463
"FOXN4",1.84522690296314,2.32920584386805,1.15268251706455,2.02068289349931,0.0433126017758133,0.0917682757978625
"AC104472.1",2.13393511716173,1.23985609581911,0.613640373112676,2.02049302840028,0.0433322725622449,0.0917909464084837
"DCXR",166.605236264723,0.430117135283645,0.212880054558289,2.02046704739957,0.0433349648852315,0.0917909464084837
"FEM1C",292.328821123051,-0.283629367985582,0.140379466623961,-2.02044768231915,0.0433369717147672,0.0917909464084837
"NDUFA10",457.754061117225,-0.122380969967286,0.0605712179362003,-2.02044756795529,0.0433369835666824,0.0917909464084837
"HSBP1L1",44.3987288309317,0.441790538491977,0.218718762417509,2.01990233306391,0.0433935192479318,0.0919034395499563
"AC020611.1",1.37566821852208,1.25194484232874,0.620006248448707,2.01924552447848,0.0434617067917,0.0920405905509833
"SF3B1",1843.77007313335,-0.186925626060032,0.09257854610624,-2.01910306352751,0.0434765085232272,0.0920646715639015
"RLIM",584.792099519569,0.182748315203758,0.0905132738774715,2.01902226463652,0.0434849054423509,0.0920751871903841
"TP53TG1",15.2486971721464,0.420489532469502,0.208270549829602,2.0189581907453,0.0434915652116604,0.0920820231968535
"RPS27AP16",9.71263485689564,-0.560166294400341,0.277470968592895,-2.01882848227706,0.0435050496037832,0.0921033063401014
"REEP6",83.2811968894617,0.720056657461729,0.356682706968069,2.01875965219191,0.0435122065604103,0.0921111915480927
"C16orf89",26.0346915196875,-1.01208470245833,0.501409517141778,-2.01847924273076,0.0435413738341035,0.0921656655791134
"AC005899.1",2.89713738103067,0.918525103818234,0.455070673558904,2.01842297732539,0.0435472283662242,0.0921707879514151
"AL118506.1",99.1568110326399,0.32288292240991,0.159977943515008,2.01829649335141,0.0435603917135689,0.0921913779199791
"PUM2",836.476718820632,0.162421656571251,0.0804828560287608,2.01809011987856,0.043581876477804,0.0922295747305693
"RARRES3",139.561672310203,0.704608416085281,0.3491764218301,2.01791522002629,0.0436000916484827,0.0922608468284719
"NPIPB3",474.386064398856,0.456689990213879,0.226343610524229,2.01768448049473,0.0436241321516932,0.0923044398346479
"FBLN7",73.1383694477605,-0.431849041835987,0.214040544032959,-2.01760392540158,0.0436325277362586,0.0923149254438849
"ZNF23",71.0158925185348,-0.315026403894559,0.156164475071509,-2.01727315863807,0.0436670151007717,0.092380608375586
"PHF21B",19.0124307007906,1.30540735421449,0.647182346675496,2.0170626731712,0.0436889733318697,0.0924197767881172
"NCKAP5-IT1",2.11031430532741,1.22137749631168,0.605549683653167,2.01697322165763,0.0436983079015547,0.0924322370021378
"RNF121",102.463978491078,0.198800627112894,0.0985736686462244,2.01677212427163,0.0437192992476315,0.0924683499756369
"YKT6",282.926498792334,0.268491580644468,0.133131238799924,2.01674365133769,0.0437222720539893,0.0924683499756369
"RN7SKP239",2.40625796253411,0.786888678971206,0.390193339249151,2.01666353527565,0.0437306377397872,0.0924739913953044
"PLA2G10",1.49295404343397,1.48066486482257,0.734223789451328,2.01663973041387,0.0437331236940124,0.0924739913953044
"SCRN3",68.2358938069073,0.250561564295549,0.124248333786468,2.0166191099686,0.0437352771944106,0.0924739913953044
"GTF3C6",71.3029586442844,0.338829486076124,0.168035678233742,2.0164139523084,0.0437567077546144,0.0925120152290893
"NSG1",14.4432025803838,-1.04107750449008,0.516315582009115,-2.01635887191121,0.0437624629066013,0.0925168941674455
"IGHV3-21",60.2808878357466,1.38024844685079,0.684567039853801,2.01623561535414,0.0437753438553012,0.0925368355810053
"MPHOSPH6",67.3740785805764,0.439623766776942,0.218068148987777,2.01599256387316,0.0438007533756464,0.092583255953753
"CSTA",11.9711448266176,-0.745329586654301,0.369742806851148,-2.01580550816329,0.0438203173665223,0.0926173140779706
"HDHD5",113.602749124919,0.288441094962251,0.143112261390719,2.01548834571737,0.0438535059678507,0.0926801611398047
"WDR45",183.24864669411,-0.210849483191553,0.104646099132812,-2.01488144267997,0.0439170728524936,0.0928071948239639
"MSANTD1",14.3746725660084,0.526292653289428,0.261283138578249,2.0142618316406,0.0439820510103842,0.0929371906232025
"MAGED4",34.5247774548387,0.852798552506231,0.423486347373132,2.01375689628746,0.0440350632184692,0.09303907589149
"COX6B1",201.478074983156,0.27117084072822,0.134662693358246,2.01370427076502,0.0440405913751859,0.09303907589149
"AC005899.7",6.87832341492118,0.740940508048812,0.367949151765446,2.01370353619169,0.0440406685441048,0.09303907589149
"SLC35G1",15.0502625594144,-0.491126019877205,0.243908091633507,-2.01357001560721,0.0440546971394877,0.0930613863692766
"AL442125.2",1.90562212571751,0.765954654117254,0.380415781127768,2.01346708553081,0.0440655142594389,0.0930769099304448
"NEMP2",65.2745065781971,-0.300475746426109,0.149237814576462,-2.01340221497387,0.0440723327829546,0.0930814997047198
"ASPN",278.10548324381,0.870081567836146,0.43214961311492,2.01338041601987,0.0440746242639691,0.0930814997047198
"AKIP1",36.5783756514681,0.272522326641134,0.135382840514516,2.01297539337648,0.0441172180768587,0.0931641221522333
"NLRP2B",1.02878360744196,-1.22694615966607,0.609532926757535,-2.01292843389597,0.044122158772095,0.0931672242354191
"LINC02227",0.726437881115571,-1.90925492333615,0.948576818286332,-2.01275730813805,0.0441401671871559,0.093193304613233
"AC080013.1",35.2963810175345,-0.594235872825117,0.29523822058875,-2.0127335534001,0.044142667506762,0.093193304613233
"CAPSL",0.746036509677248,2.24202507176939,1.11394864486236,2.01268261522632,0.044148029438719,0.093193304613233
"C1orf56",19.4308944336035,0.389315359699,0.193431412865566,2.01267908832147,0.0441484007135203,0.093193304613233
"CELF5",9.12169135655934,-1.03644500952043,0.514995420684255,-2.01253247678075,0.0441638367397202,0.0932185561386763
"CCT4P2",2.41695518734478,-0.810929379037121,0.402990425332966,-2.0122795184702,0.0441904802179295,0.0932674578944834
"TRG-AS1",15.668627895057,0.816452319232009,0.405822241780917,2.01184714679283,0.0442360522787052,0.0933562990682081
"MEX3B",48.5525359433297,0.525361806248088,0.261160165573708,2.01164601459794,0.0442572651657807,0.0933937224179358
"FRYL",822.393010795893,0.222617883576249,0.110670653692303,2.01153491146075,0.0442689866039493,0.093411112164144
"RBL2",568.052367003691,-0.198540773514145,0.098715186051236,-2.0112485368877,0.044299211349369,0.0934675395684934
"ZYG11B",317.478372425637,-0.197732787167012,0.0983174893271445,-2.01116595348636,0.0443079306590059,0.09347858704128
"DNAJB13",2.17150400395432,0.998609423734934,0.496568065128847,2.01102224218913,0.0443231074191741,0.0934976783427684
"P2RX2",1.82683357355556,1.52367575310363,0.757665305579041,2.01101428544252,0.0443239478266768,0.0934976783427684
"AL049776.1",12.7172045186647,0.411811666397601,0.204802602899375,2.01077359646613,0.0443493762348085,0.0935439645238797
"TATDN2P2",1.62069423895144,-0.985467800632385,0.490124177066969,-2.01064923287335,0.0443625198739708,0.0935643338052406
"AL354892.3",12.6216959422317,0.407808685025666,0.202832630866442,2.01056744806605,0.0443711652723095,0.0935752134575794
"GBX2",0.361771680095079,1.98609550112649,0.987862562026687,2.01049779338923,0.0443785295265225,NA
"RPTOR",471.704754669507,0.355354017591576,0.176762918441607,2.01034255784234,0.0443949455455811,0.0936066265195211
"AL133375.1",2.9382026421588,0.816792032028092,0.406296671469584,2.01033404746767,0.0443958456581646,0.0936066265195211
"AC026191.1",1.84839498249379,1.09324319167476,0.543813445054664,2.01032762543204,0.0443965249046231,0.0936066265195211
"AL592429.1",2.25548624827887,-1.22864993739016,0.611281915091507,-2.00995630176011,0.0444358140161954,0.0936821042453154
"NANOG",2.60264456141245,-0.75197914337627,0.374135199003472,-2.00991284802714,0.0444404136970062,0.0936844416318035
"ACSL5",99.0878195441066,-0.572252904283724,0.28474758975379,-2.0096848046318,0.0444645592188993,0.0937279798286373
"ITFG2-AS1",1.29349470939208,-0.855515340844841,0.425753669950579,-2.00941389640669,0.044493257707844,0.0937778127946804
"AC004854.2",8.0877785271131,-0.448806357284259,0.223354537525128,-2.00938992445482,0.0444957979136494,0.0937778127946804
"AC118553.1",1.54294890244145,1.02665850241301,0.510937375711997,2.00936269534471,0.0444986834150939,0.0937778127946804
"AL137058.2",7.00109798413759,-0.604987211079398,0.301128324946057,-2.00906776600233,0.0445299475486296,0.0938363307746387
"DNAH7",90.5818330355317,0.602837955300652,0.300086358680213,2.0088815697986,0.044549694912748,0.0938705726035258
"CCT7",339.022907445226,0.299933114911975,0.149317289897861,2.00869648194888,0.044569332050412,0.0938984097402323
"CHCHD5",40.8185608692095,0.259762930411021,0.129319501344755,2.00869109229331,0.0445699039823773,0.0938984097402323
"GABRB2",10.2955632444501,1.05361065776835,0.52454516493773,2.00861761425906,0.0445777018397517,0.0938989023386282
"SUPT16H",423.140720966303,0.20650123004627,0.102808790376385,2.00859507528748,0.0445800940190829,0.0938989023386282
"VTCN1",300.038234200336,1.02407812326064,0.509849264011713,2.00858998050278,0.0445806347703257,0.0938989023386282
"AL442125.1",38.9523729117735,0.384767810517004,0.191577719738999,2.00841627638747,0.0445990747221891,0.093930369584419
"TUBA4A",73.5975584267379,0.521555174137494,0.25968986774821,2.00837706399536,0.0446032382921801,0.0939317666804478
"AC011944.2",8.55013879035259,-0.432951520393541,0.215597382361863,-2.00814831632263,0.0446275332460206,0.0939755557274175
"AC021086.1",1.58364911038385,1.06037715052657,0.528073564404469,2.00801028872257,0.0446421983541063,0.0939990612028871
"AL589843.2",9.31855157330925,0.582757132420662,0.290224133206656,2.00795545836192,0.0446480250791743,0.0940039542620996
"ELOVL2-AS1",0.647720426007968,2.19926818582513,1.09535251894065,2.00781770963754,0.0446626662220422,0.0940274033682219
"RAB37",16.8152279801966,0.592775340492755,0.295278638483267,2.00751176426989,0.0446951992676298,0.0940885132998207
"UBQLNL",10.5221081936892,-0.513447693735286,0.255774354738555,-2.00742445136893,0.0447044874490381,0.0940939874408148
"TRIM44",674.169660226134,-0.162593253755587,0.0809960747851158,-2.00742139896223,0.0447048121877474,0.0940939874408148
"NLRP13",1.15243527819033,-1.9960787566101,0.994452095184959,-2.00721459211049,0.0447268185401976,0.0941329230918942
"ACOT4",13.2019226679355,0.564270065639591,0.281147941961988,2.0070218608105,0.0447473353359443,0.0941687179325126
